record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-2024-id-dup-1,Dylan Heath,073 574 238,979,Trevor Pines,South Ericmouth,Nova Scotia,97685,1990-01-20,207 478 8287
rec-2025-id,Amy Brown,308 725 720,0610,Lori Expressway,North Thomaston,Yukon Territory,58546,1987-05-31,1-699-326-0295
rec-2025-id-dup-0,Amy Brown,308 725 720,0610,Brown Ford,North Thomaston,Yukon Territory,58546,1987-05-31,1-699-326-0295
rec-2025-id-dup-1,Amy Brown,308 725 720,0610,Lori Expr essway,North Thomaston,Yukon Territory,58546,1987-05-31,1-699-326-0295
rec-2025-id-dup-2,Amy Brown,308 725 720,0610,Lori Expressway,North Thomaston,Yukon Territory,58546,1987-05-31,1-699-326-0295
rec-2025-id-dup-3,Amy Brown,308 725 720,0610,Foster Forge,North Thomaston,Yukon Territory,58546,1987-05-31,1-699-326-0295
rec-2025-id-dup-4,Amy Brown,308 725 720,0610,,North Thomaston,Yukon Territory,58546,1987-05-31,1-699-326-0295
rec-2026-id,Gregory Lewis,016 782 161,629,Shannon Mission,East Kelly,Ontario,11988,1992-01-11,(647) 148-5403 x080
rec-2026-id-dup-0,Lewis Gregory,016 782 161,629,Shannon Mission,East Kelly,Ontario,11988,1992-01-11,(647) 148-5403 x080
rec-2026-id-dup-1,Gregory Lewis,016 782 161,629,Shannon Msision,East Kelly,Ontario,11988,1992-01-11,(647) 148-5403 x080
rec-2026-id-dup-2,Gregory Lewis,016 782 161,629,Dunn Trace,East Kelly,Ontario,11988,1992-01-11,(647) 148-5403 x080
rec-2027-id,Sharon Kelly,650 446 271,6666,Justin Greens,Gilbertfurt,British Columbia,67147,1977-10-03,(403) 538-1759
rec-2027-id-dup-0,Sharon Kelly,650 446 271,6666,Justin Greens,Gilbertfurt,British Columbia,67147,1977-10-03,(403) 538-1759
rec-2027-id-dup-1,Sharon Kelly,650 446 271,6666,,Gilbertfurt,British Columbia,67147,1977-10-03,(403) 538-1759
rec-2027-id-dup-2,Sharon Kelly,650 446 271,6666,,Gilbertfurt,British Columbia,67147,1977-10-03,(403) 538-1759
rec-2027-id-dup-3,Sharon Kelly,650 446 271,6666,Justin G reens,Gilbertfurt,British Columbia,67147,1977-10-03,(403) 538-1759
rec-2028-id,Karen Knight,547 306 225,381,Wheeler Rest,Ramirezchester,British Columbia,30010,1983-02-10,(707) 844-7634
rec-2028-id-dup-0,Karen Knight,547 306 225,381,,Ramirezchester,British Columbia,30010,1983-02-10,(707) 844-7634
rec-2028-id-dup-1,Karen Knight,547 306 225,381,,Ramirezchester,British Columbia,30010,1983-02-10,(707) 844-7634
rec-2028-id-dup-2,Karen Knight,547 306 225,381,Rest Wheeler,Ramirezchester,British Columbia,30010,1983-02-10,(707) 844-7634
rec-2029-id,Elizabeth Best,744 166 059,97031,Steele Field,Elizabethshire,Saskatchewan,46347,1995-05-16,1 (608) 934-4257
rec-2029-id-dup-0,Elizabeth Best,744 166 059,97031,Steele iFeld,Elizabethshire,Saskatchewan,46347,1995-05-16,1 (608) 934-4257
rec-2029-id-dup-1,Elizabeth Best,744 166 059,97031,Field Steele,Elizabethshire,Saskatchewan,46347,1995-05-16,1 (608) 934-4257
rec-2029-id-dup-2,Elizabeth Best,744 166 059,97031,,Elizabethshire,Saskatchewan,46347,1995-05-16,1 (608) 934-4257
rec-2029-id-dup-3,Elizabeth Best,744 166 059,97031,,Elizabethshire,Saskatchewan,46347,1995-05-16,1 (608) 934-4257
rec-2030-id,Laura Aguilar,230 672 552,1992,Deborah Streets,Port Tiffany,Quebec,85783,1971-01-29,1-962-066-6095
rec-2030-id-dup-0,Laura Aguilar,230 672 552,1992,Streets Deborah,Port Tiffany,Quebec,85783,1971-01-29,1-962-066-6095
rec-2030-id-dup-1,Laura Aguilar,230 672 552,1992,Streets Deborah,Port Tiffany,Quebec,85783,1971-01-29,1-962-066-6095
rec-2030-id-dup-2,Laura Aguilar,230 672 552,1992,Streets Deborah,Port Tiffany,Quebec,85783,1971-01-29,1-962-066-6095
rec-2031-id,Dana Middleton,511 073 462,3802,Thompson Camp,Nicolefurt,Prince Edward Island,34651,2002-09-24,465-881-7851 x918
rec-2031-id-dup-0,Dana Middleton,511 073 462,3802,Phyllis Court,Nicolefurt,Prince Edward Island,34651,2002-09-24,465-881-7851 x918
rec-2031-id-dup-1,Anna Thompson,511 073 462,3802,Thompson Camp,Nicolefurt,Prince Edward Island,34651,2002-09-24,465-881-7851 x918
rec-2031-id-dup-2,Dana Middleton,511 073 462,3802,,Nicolefurt,Prince Edward Island,34651,2002-09-24,465-881-7851 x918
rec-2031-id-dup-3,Dana Middleton,511 073 462,3802,Thomp son Camp,Nicolefurt,Prince Edward Island,34651,2002-09-24,465-881-7851 x918
rec-2032-id,Matthew Ray,862 308 129,85159,Jones Court,Davismouth,Nova Scotia,77464,1989-03-12,802.929.3597
rec-2032-id-dup-0,Matthew Ray,862 308 129,85159,Jones oCurt,Davismouth,Nova Scotia,77464,1989-03-12,802.929.3597
rec-2032-id-dup-1,Matthew Ray,862 308 129,85159,,Davismouth,Nova Scotia,77464,1989-03-12,802.929.3597
rec-2032-id-dup-2,Matthew Ray,862 308 129,85159,Court Jones,Davismouth,Nova Scotia,77464,1989-03-12,802.929.3597
rec-2033-id,Antonio Patterson,068 352 186,774,Gray Coves,West Lindsayshire,Northwest Territories,68067,1986-08-23,(241) 600-9706 x514
rec-2033-id-dup-0,Antonio Patterson,068 352 186,774,Gray Coves,West Lindsayshire,Northwest Territories,68067,1986-08-23,(241) 600-9706 x514
rec-2033-id-dup-1,Antonio Patterson,068 352 186,774,,West Lindsayshire,Northwest Territories,68067,1986-08-23,(241) 600-9706 x514
rec-2033-id-dup-2,Antonio Patterson,068 352 186,774,Gray Coves,West Lindsayshire,Northwest Territories,68067,1986-08-23,(241) 600-9706 x514
rec-2034-id,Denise Villegas,547 201 160,7709,Gene Ford,Melissaburgh,British Columbia,32298,1978-07-16,709-170-2338
rec-2034-id-dup-0,Denise Villegas,547 201 160,7709,Christopher Rapids,Melissaburgh,British Columbia,32298,1978-07-16,709-170-2338
rec-2034-id-dup-1,Denise Villegas,547 201 160,7709,Gene Fo rd,Melissaburgh,British Columbia,32298,1978-07-16,709-170-2338
rec-2034-id-dup-2,Denise Villegas,547 201 160,7709,Gene Ford,Melissaburgh,British Columbia,32298,1978-07-16,709-170-2338
rec-2034-id-dup-3,Christopher Allen,547 201 160,7709,Gene Ford,Melissaburgh,British Columbia,32298,1978-07-16,709-170-2338
rec-2035-id,James Gibson,542 860 325,99302,Atkinson Spring,Port Zacharyland,British Columbia,72429,1980-03-24,242 111 6465
rec-2035-id-dup-0,James Gibson,542 860 325,99302,Atkinson Spring,Port Zacharyland,British Columbia,72429,1980-03-24,242 111 6465
rec-2035-id-dup-1,James Gibson,542 860 325,99302,,Port Zacharyland,British Columbia,72429,1980-03-24,242 111 6465
rec-2035-id-dup-2,James Gibson,542 860 325,99302,Atkins on Spring,Port Zacharyland,British Columbia,72429,1980-03-24,242 111 6465
rec-2035-id-dup-3,James Gibson,542 860 325,99302,,Port Zacharyland,British Columbia,72429,1980-03-24,242 111 6465
rec-2036-id,Stephanie Miller,653 807 412,98718,Samantha Camp,North Martha,Nova Scotia,72050,1978-03-13,1-120-073-4348
rec-2036-id-dup-0,Stephanie Miller,653 807 412,98718,Camp Samantha,North Martha,Nova Scotia,72050,1978-03-13,1-120-073-4348
rec-2036-id-dup-1,Alyssa Gray,653 807 412,98718,Samantha Camp,North Martha,Nova Scotia,72050,1978-03-13,1-120-073-4348
rec-2036-id-dup-2,Stephanie Miller,653 807 412,98718,Samant ha Camp,North Martha,Nova Scotia,72050,1978-03-13,1-120-073-4348
rec-2037-id,Kathryn Bowers,038 216 271,3705,Lawrence Plains,Jasonmouth,Nunavut,74603,1970-08-28,(884) 423-2034
rec-2037-id-dup-0,Kathryn Bowers,038 216 271,3705,,Jasonmouth,Nunavut,74603,1970-08-28,(884) 423-2034
rec-2037-id-dup-1,Kathryn B owers,038 216 271,3705,Lawrence Plains,Jasonmouth,Nunavut,74603,1970-08-28,(884) 423-2034
rec-2037-id-dup-2,Kathryn Bowers,038 216 271,3705,,Jasonmouth,Nunavut,74603,1970-08-28,(884) 423-2034
rec-2038-id,Jacob Poole,370 264 111,3158,Yoder Shores,Ayalaland,Nunavut,05829,2006-09-13,145 891 5876
rec-2038-id-dup-0,Jacob Poole,370 264 111,3158,Shores Yoder,Ayalaland,Nunavut,05829,2006-09-13,145 891 5876
rec-2038-id-dup-1,Jacob Poole,370 264 111,3158,Yoder S hores,Ayalaland,Nunavut,05829,2006-09-13,145 891 5876
rec-2038-id-dup-2,Jacob Poole,370 264 111,3158,Yoder Shores,Ayalaland,Nunavut,05829,2006-09-13,145 891 5876
rec-2039-id,Rhonda Moore,465 328 102,24852,Benjamin Roads,Huntport,Alberta,13523,1978-06-01,1-217-247-2804
rec-2039-id-dup-0,Dawn Fitzgerald,465 328 102,24852,Benjamin Roads,Huntport,Alberta,13523,1978-06-01,1-217-247-2804
rec-2039-id-dup-1,Rhonda Moore,465 328 102,24852,Roads Benjamin,Huntport,Alberta,13523,1978-06-01,1-217-247-2804
rec-2040-id,Kristin Thompson,471 308 247,236,Mary Mission,Erictown,Manitoba,19165,1981-04-05,645 201 2439
rec-2040-id-dup-0,Kristin Thompson,471 308 247,236,,Erictown,Manitoba,19165,1981-04-05,645 201 2439
rec-2040-id-dup-1,Kristin Thompson,471 308 247,236,,Erictown,Manitoba,19165,1981-04-05,645 201 2439
rec-2041-id,Stephen Warren,586 204 356,1680,Boone Street,Nicholasborough,Newfoundland and Labrador,13331,1995-12-31,609 114 1443
rec-2041-id-dup-0,Stephen Warren,586 204 356,1680,Boone Street,Nicholasborough,Newfoundland and Labrador,13331,1995-12-31,609 114 1443
rec-2041-id-dup-1,Stephen Warren,586 204 356,1680,Street Boone,Nicholasborough,Newfoundland and Labrador,13331,1995-12-31,609 114 1443
rec-2041-id-dup-2,Stephen Warren,586 204 356,1680,Roberts Camp,Nicholasborough,Newfoundland and Labrador,13331,1995-12-31,609 114 1443
rec-2042-id,Andrew Mckinney,411 458 334,84803,Pamela Mountain,North Carol,Nova Scotia,14737,2014-09-13,1-883-553-9328
rec-2042-id-dup-0,Andrew Mckinney,411 458 334,84803,Pamela Mountain,North Carol,Nova Scotia,14737,2014-09-13,1-883-553-9328
rec-2042-id-dup-1,Andrew Mckinney,411 458 334,84803,Mountain Pamela,North Carol,Nova Scotia,14737,2014-09-13,1-883-553-9328
rec-2042-id-dup-2,Andrew Mckinney,411 458 334,84803,Amanda Junction,North Carol,Nova Scotia,14737,2014-09-13,1-883-553-9328
rec-2042-id-dup-3,Andrew Mckinney,411 458 334,84803,Pamela Mountain,North Carol,Nova Scotia,14737,2014-09-13,1-883-553-9328
rec-2042-id-dup-4,Andrew Mckinney,411 458 334,84803,Andre Rest,North Carol,Nova Scotia,14737,2014-09-13,1-883-553-9328
rec-2043-id,Todd Davis,443 165 774,070,Laura Fort,Gregoryshire,Newfoundland and Labrador,02507,1992-03-04,1-935-031-9790
rec-2043-id-dup-0,Todd Davis,443 165 774,070,Laura F ort,Gregoryshire,Newfoundland and Labrador,02507,1992-03-04,1-935-031-9790
rec-2043-id-dup-1,Todd Davis,443 165 774,070,Laura Fo rt,Gregoryshire,Newfoundland and Labrador,02507,1992-03-04,1-935-031-9790
rec-2044-id,Tyler Barnett,334 577 814,1349,Jackson Points,Lake Patriciachester,Prince Edward Island,84841,2003-05-12,403-826-0821 x725
rec-2044-id-dup-0,Tyler Barnett,334 577 814,1349,Jackson Points,Lake Patriciachester,Prince Edward Island,84841,2003-05-12,403-826-0821 x725
rec-2044-id-dup-1,Tyler Barnett,334 577 814,1349,Points Jackson,Lake Patriciachester,Prince Edward Island,84841,2003-05-12,403-826-0821 x725
rec-2044-id-dup-2,Tyler Barnett,334 577 814,1349,,Lake Patriciachester,Prince Edward Island,84841,2003-05-12,403-826-0821 x725
rec-2044-id-dup-3,Tyler Barnett,334 577 814,1349,,Lake Patriciachester,Prince Edward Island,84841,2003-05-12,403-826-0821 x725
rec-2045-id,Nicole Herrera,056 652 241,1584,Linda Summit,Jaredville,Nunavut,09074,1971-01-29,368.853.0048
rec-2045-id-dup-0,Nicole Herrera,056 652 241,1584,Summit Linda,Jaredville,Nunavut,09074,1971-01-29,368.853.0048
rec-2045-id-dup-1,Nicole Herrera,056 652 241,1584,Linda Smumit,Jaredville,Nunavut,09074,1971-01-29,368.853.0048
rec-2045-id-dup-2,Nicole Herrera,056 652 241,1584,Summit Linda,Jaredville,Nunavut,09074,1971-01-29,368.853.0048
rec-2046-id,Rachel Casey,307 561 548,29499,Carter Square,Sheilachester,New Brunswick,81930,1979-09-12,467-420-6515 x347
rec-2046-id-dup-0,Rachel Casey,307 561 548,29499,Perry Isle,Sheilachester,New Brunswick,81930,1979-09-12,467-420-6515 x347
rec-2046-id-dup-1,Rachel Casey,307 561 548,29499,Carter Square,Sheilachester,New Brunswick,81930,1979-09-12,467-420-6515 x347
rec-2046-id-dup-2,Rachel Casey,307 561 548,29499,,Sheilachester,New Brunswick,81930,1979-09-12,467-420-6515 x347
rec-2047-id,Veronica Miller,078 668 258,1912,Stephanie Parks,Lake Michael,Nova Scotia,86798,2007-02-12,1 (872) 323-1518
rec-2047-id-dup-0,Veronica Miller,078 668 258,1912,Stephani e Parks,Lake Michael,Nova Scotia,86798,2007-02-12,1 (872) 323-1518
rec-2047-id-dup-1,Veronica Miller,078 668 258,1912,Parks Stephanie,Lake Michael,Nova Scotia,86798,2007-02-12,1 (872) 323-1518
rec-2047-id-dup-2,Veronica Miller,078 668 258,1912,Stephani e Parks,Lake Michael,Nova Scotia,86798,2007-02-12,1 (872) 323-1518
rec-2048-id,Veronica Wong,773 013 818,02805,Moore Viaduct,Carterstad,Prince Edward Island,95987,1972-08-17,598 567 2982
rec-2048-id-dup-0,,773 013 818,02805,Moore Viaduct,Carterstad,Prince Edward Island,95987,1972-08-17,598 567 2982
rec-2048-id-dup-1,Veronica Wong,773 013 818,02805,Moore Via duct,Carterstad,Prince Edward Island,95987,1972-08-17,598 567 2982
rec-2048-id-dup-2,Veronica Wong,773 013 818,02805,Moore oViaduct,Carterstad,Prince Edward Island,95987,1972-08-17,598 567 2982
rec-2048-id-dup-3,Veronica Wong,773 013 818,02805,Moore Visaduct,Carterstad,Prince Edward Island,95987,1972-08-17,598 567 2982
rec-2048-id-dup-4,Veronica Wong,773 013 818,02805,,Carterstad,Prince Edward Island,95987,1972-08-17,598 567 2982
rec-2049-id,Karen Peterson,854 061 561,5195,Lara Land,Port Ryanhaven,New Brunswick,75245,1976-04-26,866.499.5392
rec-2049-id-dup-0,Karen Peterson,854 061 561,5195,Land Lara,Port Ryanhaven,New Brunswick,75245,1976-04-26,866.499.5392
rec-2049-id-dup-1,Karen Peterson,854 061 561,5195,Lara Land,Port Ryanhaven,New Brunswick,75245,1976-04-26,866.499.5392
rec-2049-id-dup-2,Karen Peterson,854 061 561,5195,Land Lara,Port Ryanhaven,New Brunswick,75245,1976-04-26,866.499.5392
rec-2050-id,Jonathan Wright,301 351 441,1699,Joseph Valley,Nicoleport,Saskatchewan,27385,1997-05-31,955 957 6288
rec-2050-id-dup-0,Jonathan Wright,301 351 441,1699,Joseph V alley,Nicoleport,Saskatchewan,27385,1997-05-31,955 957 6288
rec-2050-id-dup-1,Jonathan Wright,301 351 441,1699,Valley Joseph,Nicoleport,Saskatchewan,27385,1997-05-31,955 957 6288
rec-2050-id-dup-2,Jonathan Wright,301 351 441,1699,,Nicoleport,Saskatchewan,27385,1997-05-31,955 957 6288
rec-2050-id-dup-3,Jonathan Wright,301 351 441,1699,Joseph V alley,Nicoleport,Saskatchewan,27385,1997-05-31,955 957 6288
rec-2050-id-dup-4,Jonathan Wright,301 351 441,1699,Joseph Valley,Nicoleport,Saskatchewan,27385,1997-05-31,955 957 6288
rec-2051-id,Michael Gibson,877 216 036,538,Theresa Parkway,Rollinsmouth,Prince Edward Island,88189,2010-07-12,573 015 7662
rec-2051-id-dup-0,Michael Gibson,877 216 036,538,,Rollinsmouth,Prince Edward Island,88189,2010-07-12,573 015 7662
rec-2051-id-dup-1,Michael Gibson,877 216 036,538,Theresa Parkway,Rollinsmouth,Prince Edward Island,88189,2010-07-12,573 015 7662
rec-2051-id-dup-2,Michael Gibson,877 216 036,538,Theresa Parkway,Rollinsmouth,Prince Edward Island,88189,2010-07-12,573 015 7662
rec-2052-id,Jorge Peters,504 826 652,799,Washington Tunnel,Debrafurt,Quebec,36556,1975-04-04,(535) 979-0491
rec-2052-id-dup-0,Jorge Peters,504 826 652,799,Washingtno Tunnel,Debrafurt,Quebec,36556,1975-04-04,(535) 979-0491
rec-2052-id-dup-1,Jorge Petres,504 826 652,799,Washington Tunnel,Debrafurt,Quebec,36556,1975-04-04,(535) 979-0491
rec-2052-id-dup-2,Peters Jorge,504 826 652,799,Washington Tunnel,Debrafurt,Quebec,36556,1975-04-04,(535) 979-0491
rec-2052-id-dup-3,Jorge Peters,504 826 652,799,Washington Tunnel,Debrafurt,Quebec,36556,1975-04-04,(535) 979-0491
rec-2053-id,Shannon Lam,334 477 106,013,Dean Isle,Castillotown,Manitoba,40067,1998-05-30,+1 (340) 771-9464
rec-2053-id-dup-0,Shannon Lam,334 477 106,013,Dean sIle,Castillotown,Manitoba,40067,1998-05-30,+1 (340) 771-9464
rec-2053-id-dup-1,Shannon Lam,334 477 106,013,Dean Isle,Castillotown,Manitoba,40067,1998-05-30,+1 (340) 771-9464
rec-2054-id,Lisa Mercado,316 507 888,3355,Rebecca Springs,Hernandeztown,Quebec,98264,1999-02-09,913.895.1789
rec-2054-id-dup-0,Lisa Mercado,316 507 888,3355,Rebecc a Springs,Hernandeztown,Quebec,98264,1999-02-09,913.895.1789
rec-2054-id-dup-1,Lisa Mercado,316 507 888,3355,,Hernandeztown,Quebec,98264,1999-02-09,913.895.1789
rec-2054-id-dup-2,Lisa Mercado,316 507 888,3355,Springs Rebecca,Hernandeztown,Quebec,98264,1999-02-09,913.895.1789
rec-2054-id-dup-3,Lisa Mercado,316 507 888,3355,Rebecca S prings,Hernandeztown,Quebec,98264,1999-02-09,913.895.1789
rec-2055-id,Kevin Chandler,472 833 854,572,Robert Shore,Jasonfurt,Alberta,04250,1984-06-16,785-095-3349
rec-2055-id-dup-0,Kevin Chandler,472 833 854,572,Fox Port,Jasonfurt,Alberta,04250,1984-06-16,785-095-3349
rec-2056-id,Jeffery Fernandez,872 338 025,30678,Joy Path,North Robertbury,Quebec,20476,1977-10-23,(502) 222-8878 x361
rec-2056-id-dup-0,Jeffery Fernandez,872 338 025,30678,,North Robertbury,Quebec,20476,1977-10-23,(502) 222-8878 x361
rec-2056-id-dup-1,Jeffery Fernandez,872 338 025,30678,Path Joy,North Robertbury,Quebec,20476,1977-10-23,(502) 222-8878 x361
rec-2056-id-dup-2,Jeffery Fernandez,872 338 025,30678,Joy Path,North Robertbury,Quebec,20476,1977-10-23,(502) 222-8878 x361
rec-2056-id-dup-3,Jeffery Fernandez,872 338 025,30678,Gonzalez Junction,North Robertbury,Quebec,20476,1977-10-23,(502) 222-8878 x361
rec-2057-id,Albert Jarvis,328 011 689,586,Cole Route,New Natasha,British Columbia,28867,2003-08-23,(715) 011-6751
rec-2057-id-dup-0,Albert Jarvis,328 011 689,586,,New Natasha,British Columbia,28867,2003-08-23,(715) 011-6751
rec-2057-id-dup-1,Albert Jarvis,328 011 689,586,Cole R oute,New Natasha,British Columbia,28867,2003-08-23,(715) 011-6751
rec-2057-id-dup-2,Albert Jarvis,328 011 689,586,Austin Mews,New Natasha,British Columbia,28867,2003-08-23,(715) 011-6751
rec-2058-id,Alex Campbell,034 881 565,1638,Jennifer Mountain,Vegamouth,New Brunswick,35102,2012-06-10,(656) 324-9645 x274
rec-2058-id-dup-0,Alex Campbell,034 881 565,1638,,Vegamouth,New Brunswick,35102,2012-06-10,(656) 324-9645 x274
rec-2058-id-dup-1,Alex Campbell,034 881 565,1638,Jennifer Mountain,Vegamouth,New Brunswick,35102,2012-06-10,(656) 324-9645 x274
rec-2058-id-dup-2,Alex Campbell,034 881 565,1638,Mountain Jennifer,Vegamouth,New Brunswick,35102,2012-06-10,(656) 324-9645 x274
rec-2058-id-dup-3,Alex Campbell,034 881 565,1638,Jennifer M ountain,Vegamouth,New Brunswick,35102,2012-06-10,(656) 324-9645 x274
rec-2059-id,Stephanie Lambert,027 386 275,26195,Moore Ways,Lake Danielle,Saskatchewan,89790,1995-11-04,(808) 752-8152 x041
rec-2059-id-dup-0,Stephanie Lambert,027 386 275,26195,Moore Wa ys,Lake Danielle,Saskatchewan,89790,1995-11-04,(808) 752-8152 x041
rec-2059-id-dup-1,Stephanie Lambert,027 386 275,26195,Moore Ways,Lake Danielle,Saskatchewan,89790,1995-11-04,(808) 752-8152 x041
rec-2060-id,John Hughes,311 748 800,77241,Martinez Gateway,Josephville,Saskatchewan,99504,1998-01-04,921 155 7624
rec-2060-id-dup-0,John Hughes,311 748 800,77241,Martinez Gateway,Josephville,Saskatchewan,99504,1998-01-04,921 155 7624
rec-2060-id-dup-1,John Hughes,311 748 800,77241,,Josephville,Saskatchewan,99504,1998-01-04,921 155 7624
rec-2060-id-dup-2,John Hughes,311 748 800,77241,Martinez Gateway,Josephville,Saskatchewan,99504,1998-01-04,921 155 7624
rec-2060-id-dup-3,John Hughes,311 748 800,77241,Martinez Gateway,Josephville,Saskatchewan,99504,1998-01-04,921 155 7624
rec-2060-id-dup-4,John Hughes,311 748 800,77241,Martinez Gateway,Josephville,Saskatchewan,99504,1998-01-04,921 155 7624
rec-2061-id,Amanda Moore,026 817 866,144,Marcus Junctions,Port Debra,Northwest Territories,23604,1998-10-20,+1 (398) 061-7133
rec-2061-id-dup-0,Amanda Moore,026 817 866,144,Marcus Ju nctions,Port Debra,Northwest Territories,23604,1998-10-20,+1 (398) 061-7133
rec-2061-id-dup-1,Amanda Moore,026 817 866,144,Marcus Junctions,Port Debra,Northwest Territories,23604,1998-10-20,+1 (398) 061-7133
rec-2061-id-dup-2,Amanda Moore,026 817 866,144,Finley Oval,Port Debra,Northwest Territories,23604,1998-10-20,+1 (398) 061-7133
rec-2061-id-dup-3,Amanda Moore,026 817 866,144,,Port Debra,Northwest Territories,23604,1998-10-20,+1 (398) 061-7133
rec-2062-id,Keith Walter,408 135 770,6618,Wood Mission,East Christopherberg,Northwest Territories,16243,2001-11-16,1-221-407-0828
rec-2062-id-dup-0,Keith Walter,408 135 770,6618,Erica Alley,East Christopherberg,Northwest Territories,16243,2001-11-16,1-221-407-0828
rec-2062-id-dup-1,Keith Walter,408 135 770,6618,Mission Wood,East Christopherberg,Northwest Territories,16243,2001-11-16,1-221-407-0828
rec-2062-id-dup-2,Keith Walter,408 135 770,6618,Williams Curve,East Christopherberg,Northwest Territories,16243,2001-11-16,1-221-407-0828
rec-2062-id-dup-3,Keith Walter,408 135 770,6618,Mission Wood,East Christopherberg,Northwest Territories,16243,2001-11-16,1-221-407-0828
rec-2062-id-dup-4,William Guerrero,408 135 770,6618,Wood Mission,East Christopherberg,Northwest Territories,16243,2001-11-16,1-221-407-0828
rec-2063-id,Robert Davidson,267 210 532,507,Thomas Crescent,Annshire,Yukon Territory,03877,1989-11-17,+1 (162) 242-0770
rec-2063-id-dup-0,Robert Davidson,267 210 532,507,Crescent Thomas,Annshire,Yukon Territory,03877,1989-11-17,+1 (162) 242-0770
rec-2063-id-dup-1,Robert Davidson,267 210 532,507,,Annshire,Yukon Territory,03877,1989-11-17,+1 (162) 242-0770
rec-2063-id-dup-2,Robert Davidson,267 210 532,507,Thomas Cr escent,Annshire,Yukon Territory,03877,1989-11-17,+1 (162) 242-0770
rec-2064-id,Deborah Miller,258 607 480,448,Jay Lakes,Brentmouth,Northwest Territories,97300,1970-10-21,459-668-1822 x828
rec-2064-id-dup-0,Deborah Miller,258 607 480,448,Duran Fords,Brentmouth,Northwest Territories,97300,1970-10-21,459-668-1822 x828
rec-2064-id-dup-1,Deborah Miller,258 607 480,448,Jay La kes,Brentmouth,Northwest Territories,97300,1970-10-21,459-668-1822 x828
rec-2064-id-dup-2,Deborah Miller,258 607 480,448,Lakes Jay,Brentmouth,Northwest Territories,97300,1970-10-21,459-668-1822 x828
